1.5	245.16171
1.5005624	255.08632
1.5011249	247.79103
1.5016873	258.54547
1.5022497	252.0011
1.5028121	248.36946
1.5033746	248.79012
1.503937	250.74474
1.5044994	251.88428
1.5050619	249.90924
1.5056243	252.30009
1.5061867	249.97812
1.5067492	244.66212
1.5073116	247.75319
1.507874	247.59602
1.5084364	243.04713
1.5089989	249.5209
1.5095613	251.89392
1.5101237	253.9482
1.5106862	248.90028
1.5112486	252.62425
1.511811	251.06392
1.5123734	245.70575
1.5129359	243.99704
1.5134983	240.38412
1.5140607	250.09689
1.5146232	249.9792
1.5151856	250.51988
1.515748	246.94562
1.5163105	242.22519
1.5168729	246.13193
1.5174353	245.40668
1.5179977	247.06129
1.5185602	241.1366
1.5191226	245.18733
1.519685	248.64088
1.5202475	246.81511
1.5208099	246.49683
1.5213723	244.56819
1.5219347	248.17195
1.5224972	243.40572
1.5230596	241.92111
1.523622	242.90526
1.5241845	246.39949
1.5247469	237.68974
1.5253093	248.95032
1.5258718	241.18895
1.5264342	240.56038
1.5269966	234.97672
1.527559	241.46663
1.5281215	242.58369
1.5286839	238.81749
1.5292463	241.30574
1.5298088	239.93362
1.5303712	236.31497
1.5309336	240.323
1.531496	241.4062
1.5320585	235.31836
1.5326209	244.59955
1.5331833	238.57269
1.5337458	239.043
1.5343082	239.63564
1.5348706	235.71631
1.5354331	235.93495
1.5359955	234.54306
1.5365579	236.78342
1.5371203	235.69849
1.5376828	241.48824
1.5382452	238.46007
1.5388076	232.65218
1.5393701	235.75691
1.5399325	232.7074
1.5404949	236.78935
1.5410573	236.83434
1.5416198	239.7193
1.5421822	241.40097
1.5427446	235.29823
1.5433071	230.56384
1.5438695	238.636
1.5444319	233.12775
1.5449944	241.50867
1.5455568	233.43428
1.5461192	237.24178
1.5466816	232.56841
1.5472441	230.48489
1.5478065	230.38863
1.5483689	232.58826
1.5489314	237.92577
1.5494938	239.18033
1.5500562	231.94463
1.5506186	233.62631
1.5511811	230.79091
1.5517435	229.18744
1.5523059	235.02417
