50	7.2979484
50.857143	9.6393566
51.714287	11
52.57143	9.2758875
53.42857	9.5965719
54.285713	11.979838
55.142857	11.204569
56	11.441451
56.857143	14.270802
57.714287	11.704803
58.57143	10.129643
59.42857	12.519869
60.285713	11.798124
61.142857	14.8413
62	14.232643
62.857143	15.695811
63.714287	12
64.571426	12
65.428574	14.860415
66.285713	13.173117
67.14286	15.620833
68	15.166134
68.85714	20.559458
69.714287	20.490713
70.571426	20.713453
71.428574	18.306505
72.285713	19.536282
73.14286	21.594852
74	16.998493
74.85714	17.650116
75.714287	24.388638
76.571426	24.366808
77.428574	23.000435
78.285713	22.386065
79.14286	17.936754
80	22.568563
80.85714	24.491718
81.714287	24.754889
82.571426	19.661467
83.428574	18.524431
84.285713	22.372143
85.14286	25.834867
86	23.085732
86.85714	27.89669
87.714287	19.50506
88.571426	20.812784
89.428574	15.786912
90.285713	21.651178
91.14286	19.823889
92	24.297256
92.85714	23.114824
93.714287	22.684862
94.571426	23
95.428574	19.945385
96.285713	21.452795
97.14286	20.761597
98	19.509209
98.85714	19.129534
99.714287	17
100.57143	18.584072
101.42857	22.081726
102.28571	22.696445
103.14286	19.130722
104	15.728375
104.85714	14.201555
105.71429	22.738928
106.57143	25.698175
107.42857	23.422512
108.28571	19.24604
109.14286	21.906765
110	20
110.85714	20
111.71429	25.671
112.57143	15.988483
113.42857	21.140221
114.28571	20.315016
115.14286	13.523653
116	18.216494
116.85714	18.514233
117.71429	20.839846
118.57143	18.619398
119.42857	22.788927
120.28571	23.555298
121.14286	23.733507
122	24.45504
122.85714	21.434067
123.71429	20.92601
124.57143	20.307034
125.42857	16.584005
126.28571	18.307467
127.14286	21.293497
128	19.677986
128.85715	21.321297
129.71428	24.683399
130.57143	18.226433
131.42857	19.195547
132.28572	20
133.14285	20.26808
134	21.482849
134.85715	17.145803
135.71428	19.042353
136.57143	20
137.42857	20
138.28572	21.898539
139.14285	17.404011
140	22.335251
140.85715	25.5779
141.71428	23.511538
142.57143	23.799772
143.42857	23.229872
