52.6382	140
53.8664	204
55.0966	264
56.3244	300
57.5542	356
58.7839	356
60.0113	370
61.2385	368
62.4677	360
63.6946	376
64.9234	374
66.15	374
67.3764	356
68.6026	384
69.8308	366
71.0568	414
72.2825	422
73.5081	416
74.7336	406
75.961	396
77.1861	392
78.411	398
79.6358	396
80.8605	380
82.0849	374
83.3093	396
84.5334	392
85.7574	350
86.9791	378
88.2028	384
89.4263	378
90.6497	370
91.8728	368
93.0937	398
94.3166	368
95.5393	368
96.7598	378
97.9822	384
99.2044	366
100.424	380
101.646	376
102.866	362
104.087	364
105.307	384
106.528	388
107.747	386
108.968	344
110.187	352
111.405	380
112.624	378
113.844	394
115.062	368
116.28	390
117.497	392
118.717	390
119.935	388
121.152	400
122.369	422
123.586	406
124.803	396
126.019	390
127.236	392
128.452	398
129.668	376
130.884	376
132.1	410
133.313	420
134.529	406
135.744	418
136.959	426
138.174	426
139.387	436
140.602	444
141.816	454
143.029	468
144.243	478
145.455	464
146.669	466
147.88	462
149.094	502
150.305	464
151.519	522
152.73	478
153.94	478
155.153	498
156.364	460
157.574	464
158.786	474
159.997	470
161.206	466
162.416	460
163.626	448
164.835	458
166.047	488
167.256	492
168.465	498
169.673	488
170.882	462
172.091	472
173.299	528
174.505	522
175.713	514
176.921	562
178.129	538
179.336	526
180.541	546
181.749	538
182.956	542
184.163	542
185.367	550
186.574	530
187.778	560
188.985	540
190.189	536
191.395	514
192.598	536
193.804	532
195.007	506
196.213	508
197.416	516
198.619	516
199.824	542
201.026	510
202.229	524
203.431	530
204.635	530
205.837	552
207.039	550
208.241	576
209.442	584
210.644	556
211.845	580
213.046	586
214.247	578
215.448	566
216.648	598
217.849	630
219.049	614
220.247	628
221.447	650
222.647	646
223.847	642
225.044	682
226.243	682
227.443	670
228.64	712
229.838	648
231.037	634
232.234	638
233.432	572
234.628	540
235.826	548
237.022	552
238.218	518
239.416	472
240.611	474
241.806	490
243.004	500
244.199	502
245.393	464
246.588	458
247.782	456
248.979	436
250.173	438
251.367	500
252.561	454
253.755	426
254.948	424
256.142	462
257.335	440
258.528	440
259.719	462
260.912	482
262.104	440
263.297	480
264.489	490
265.679	454
266.871	482
268.063	454
269.253	508
270.444	460
271.636	494
272.825	512
274.016	478
275.205	502
276.396	474
277.584	500
278.775	532
279.963	530
281.151	512
282.341	550
283.529	526
284.717	496
285.904	526
287.093	540
288.281	512
289.468	540
290.655	532
291.841	494
293.028	542
294.214	546
295.401	578
296.587	552
297.773	578
298.958	582
300.144	582
301.33	610
302.515	612
303.698	636
304.883	592
306.068	594
307.253	580
308.435	568
309.62	578
310.804	548
311.986	556
313.17	556
314.352	564
315.536	532
316.717	530
317.9	522
319.082	592
320.263	556
321.445	550
322.626	552
323.807	544
324.989	560
326.169	576
327.35	594
328.529	564
329.709	568
330.891	570
332.07	574
333.25	570
334.429	558
335.608	572
336.787	578
337.966	588
339.144	602
340.321	590
341.499	588
342.677	622
343.855	618
345.033	650
346.208	634
347.386	666
348.563	666
349.739	674
350.916	682
352.093	698
353.267	698
354.444	724
355.618	722
356.795	676
357.969	732
359.143	694
360.319	714
361.492	728
362.666	720
363.841	764
365.014	736
366.187	792
367.36	814
368.535	830
369.708	844
370.88	912
372.053	910
373.225	984
374.397	962
375.569	996
376.74	1074
377.912	1160
379.083	1190
380.255	1340
381.424	1464
382.595	1586
383.766	1686
384.936	1656
386.105	1592
387.275	1478
388.445	1292
389.613	1068
390.783	942
391.951	828
393.121	840
394.29	840
395.457	862
396.624	928
397.793	1056
398.96	1242
400.129	1550
401.296	1966
402.462	2454
403.628	2836
404.796	3118
405.962	3096
407.128	2928
408.294	2574
409.459	2138
410.625	1754
411.79	1480
412.955	1338
414.12	1204
415.285	1138
416.449	1042
417.614	960
418.778	928
419.942	878
421.106	812
422.268	810
423.432	818
424.595	792
425.757	778
426.92	720
428.083	758
429.244	766
430.407	744
431.567	736
432.73	774
433.89	784
435.053	788
436.213	792
437.372	808
438.534	806
439.694	850
440.853	828
442.015	852
443.174	850
444.333	860
445.492	874
446.651	894
447.809	932
448.968	964
450.126	958
451.284	958
452.442	1010
453.6	1026
454.758	1008
455.915	1000
457.073	996
458.23	966
459.387	954
460.542	956
461.699	912
462.855	892
464.01	856
465.166	856
466.323	836
467.477	802
468.633	794
469.786	710
470.942	678
472.095	666
473.249	620
474.404	584
475.557	560
476.71	566
477.865	550
479.017	524
480.17	540
481.322	502
482.476	536
483.628	564
484.78	530
485.932	550
487.083	540
488.235	550
489.386	520
490.537	538
491.688	578
492.839	548
493.988	586
495.138	548
496.289	584
497.439	580
498.587	580
499.737	584
500.887	626
502.035	624
503.184	670
504.334	652
505.481	694
506.63	774
507.777	760
508.924	886
510.073	994
511.219	1114
512.367	1396
513.514	1900
514.66	2700
515.806	4526
516.953	6852
518.099	9058
519.245	10906
520.39	11582
521.535	10732
522.68	9062
523.825	6802
524.97	4474
526.115	2760
527.259	1776
528.404	1352
529.548	1134
530.692	1012
531.834	892
532.977	844
534.121	750
535.265	748
536.406	704
537.549	672
538.692	664
539.833	632
540.976	612
542.116	672
543.259	618
544.399	604
545.539	612
546.681	580
547.821	614
548.963	600
