50	14.283873
50.857143	15.71807
51.714287	16
52.57143	17.899418
53.42857	20.182043
54.285713	22.099743
55.142857	23.507595
56	25.396317
56.857143	27.847071
57.714287	27.855936
58.57143	31.109659
59.42857	40.099945
60.285713	36.705692
61.142857	36.466179
62	49.352554
62.857143	51.814064
63.714287	56.439484
64.571426	51.586544
65.428574	61.946754
66.285713	58.106438
67.14286	63.601341
68	63.108326
68.85714	60.444717
69.714287	72.182945
70.571426	75
71.428574	70.600052
72.285713	73.858124
73.14286	72.725983
74	73.456818
74.85714	75
75.714287	75
76.571426	73.510757
77.428574	67.423599
78.285713	71.635933
79.14286	80.435806
80	75.73468
80.85714	76.752251
81.714287	69.12056
82.571426	74.092712
83.428574	70.81089
84.285713	70.458954
85.14286	72.540009
86	68.691582
86.85714	65.196465
87.714287	70.022057
88.571426	83.495163
89.428574	67.324799
90.285713	65.108917
91.14286	65.853981
92	66.816704
92.85714	64.661461
93.714287	65.484818
94.571426	69.535454
95.428574	66.303902
96.285713	62.731934
97.14286	57.221729
98	58.495762
98.85714	61.473553
99.714287	60.020069
100.57143	63.546612
101.42857	67.32135
102.28571	63.462532
103.14286	62.748562
104	67.254669
104.85714	66.937836
105.71429	60.221214
106.57143	63.373112
107.42857	60.649658
108.28571	58.720184
109.14286	57.958126
110	65.786377
110.85714	63.114292
111.71429	65.968567
112.57143	55.329788
113.42857	71.830421
114.28571	67.586761
115.14286	61.794704
116	61
116.85714	61.802361
117.71429	63.536411
118.57143	63.264568
119.42857	65.813225
120.28571	72.357246
121.14286	66.083183
122	65.235382
122.85714	67.428093
123.71429	68.078392
124.57143	67.984802
125.42857	66.523911
126.28571	67.774452
127.14286	67.534309
128	65.518822
128.85715	66.954338
129.71428	66.904968
130.57143	70.142494
131.42857	68.506485
132.28572	68.665352
133.14285	68.793236
134	86.260925
134.85715	72.914101
135.71428	78.499207
136.57143	73.651009
137.42857	69.039536
138.28572	70.046844
139.14285	74.896431
140	82.594414
140.85715	86.677597
141.71428	77.214653
142.57143	86.31839
143.42857	81.3582
144.28572	95.212875
145.14285	90.516495
146	90.225586
146.85715	100.26352
147.71428	93.065796
148.57143	89.311737
149.42857	90
150.28572	85.209869
151.14285	83.13987
152	87.247131
152.85715	79.210869
153.71428	75.322838
154.57143	82.915794
155.42857	82.281952
156.28572	85.228371
157.14285	90.372093
158	85.652702
158.85715	87.554184
159.71428	92.123901
160.57143	91.063515
161.42857	96.864334
162.28572	106.21286
163.14285	107.5558
164	112.21429
164.85715	124.92951
165.71428	131.31717
166.57143	133.5968
167.42857	129.5887
168.28572	140.55704
169.14285	161.00383
170	162.9501
170.85715	164.90114
171.71428	178.8934
172.57143	190.79771
173.42857	184.99675
174.28572	187.39717
175.14285	175.62575
176	179.39311
176.85715	172.47673
177.71428	173.75569
178.57143	150.32378
179.42857	141.70158
180.28572	126.40302
181.14285	120.95963
182	121.37089
182.85715	117.36438
183.71428	108.00575
184.57143	101.88296
185.42857	100.46544
186.28572	100.51174
187.14285	103.93412
188	108.3958
188.85715	117.94592
189.71428	129.67595
190.57143	130.81012
191.42857	130.8718
192.28572	128.71738
193.14285	122.63087
194	127.84347
194.85715	120.43071
195.71428	111.90446
196.57143	103.83813
197.42857	97.437119
198.28572	96.83287
199.14285	88.877792
200	92.229103
200.85715	86.670906
201.71428	79.228821
202.57143	88.818336
203.42857	87.216057
204.28572	89.795593
205.14285	86.211891
206	92.866707
206.85715	79.155769
207.71428	80.936653
208.57143	83.843544
209.42857	97.912285
210.28572	88.996811
211.14285	100.45164
212	108.95447
212.85715	91.31575
213.71428	90.494118
214.57143	85.316422
215.42857	85.584389
216.28572	94.497925
217.14285	81.904068
